2025-03-25 06:00:00, 7.71, overcast clouds
2025-03-25 09:00:00, 7.61, overcast clouds
2025-03-25 12:00:00, 7.93, overcast clouds
2025-03-25 15:00:00, 8.37, overcast clouds
2025-03-25 18:00:00, 13.48, overcast clouds
2025-03-25 21:00:00, 17.11, overcast clouds
2025-03-26 00:00:00, 17.16, overcast clouds
2025-03-26 03:00:00, 11.61, overcast clouds
2025-03-26 06:00:00, 9.62, overcast clouds
2025-03-26 09:00:00, 8.67, overcast clouds
2025-03-26 12:00:00, 8.23, overcast clouds
2025-03-26 15:00:00, 9.16, broken clouds
2025-03-26 18:00:00, 15.03, broken clouds
2025-03-26 21:00:00, 17.19, overcast clouds
2025-03-27 00:00:00, 15.63, light rain
